"";"Nom";"ID_unique";"Annee";"Numero.placette";"Abroutissement";"X";"Y";"Densite_lin";"Frequentation";"Altitude";"Pente";"Tirs";"Nb_spe";"geometry"
"2146";"SEMNOZ";17234;2013;"4-317";0;943168,228679062;6536119,02687557;0;14278;599,523071289062;18,315486907959;5;3;c(943168.228679062, 6536119.02687557)
"2147";"SEMNOZ";17236;2016;"4-318";0;942768,603002855;6536122,47024579;0,00278613157570362;37680;733,877075195312;7,24651098251343;3;3;c(942768.603002855, 6536122.47024579)
"2148";"SEMNOZ";17237;2012;"4-320";1;942772,046316875;6536522,09597724;0;32397;670,853393554688;10,5251159667969;0;3;c(942772.046316875, 6536522.09597724)
"2149";"SEMNOZ";11790;2015;"4-141";0;943099,361395512;6528126,53769388;5,72872304916382;310;927,257751464844;23,1700019836426;1;3;c(943099.361395512, 6528126.53769388)
"2150";"SEMNOZ";11791;2007;"4-183";1;940312,325785394;6529349,50826305;6,54331970214844;368;1160,88500976562;22,7558937072754;2;3;c(940312.325785394, 6529349.50826305)
"2151";"SEMNOZ";11792;2008;"4-186";0;939113,454743406;6529359,83514096;10,2393140792847;480;787,733337402344;10,3673124313354;0;3;c(939113.454743406, 6529359.83514096)
"2152";"SEMNOZ";11793;2014;"4-188";1;943512,758378824;6529721,58829099;13,7537155151367;17266;651,436218261719;12,9323616027832;0;3;c(943512.758378824, 6529721.58829099)
"2153";"SEMNOZ";11794;2007;"4-204";1;941518,082451784;6530138,42782657;7,99266242980957;11387;1312,12658691406;9,02786254882812;0;3;c(941518.082451784, 6530138.42782657)
"2154";"SEMNOZ";26440;2011;"4-070";0;937869,841432056;6524175,06298511;10,5875654220581;2525;731,987365722656;21,7907028198242;5;3;c(937869.841432056, 6524175.06298511)
"2155";"SEMNOZ";26441;2012;"4-070";1;937869,841432056;6524175,06298511;10,5875654220581;2525;731,987365722656;21,7907028198242;5;3;c(937869.841432056, 6524175.06298511)
"2156";"SEMNOZ";26443;2016;"4-070";0;937869,841432056;6524175,06298511;10,5875654220581;2525;731,987365722656;21,7907028198242;5;3;c(937869.841432056, 6524175.06298511)
"2157";"SEMNOZ";26444;2017;"4-070";0;937869,841432056;6524175,06298511;10,5875654220581;2525;731,987365722656;21,7907028198242;5;3;c(937869.841432056, 6524175.06298511)
"2158";"SEMNOZ";26448;2011;"4-072";0;942269,127620573;6524536,81951368;7,92920637130737;6532;1159,98010253906;25,6277256011963;2;3;c(942269.127620573, 6524536.81951368)
"2159";"SEMNOZ";26451;2016;"4-072";1;942269,127620573;6524536,81951368;7,92920637130737;6532;1159,98010253906;25,6277256011963;2;3;c(942269.127620573, 6524536.81951368)
"2160";"SEMNOZ";26454;2014;"4-073";1;941469,883222219;6524543,70526389;5,04863882064819;868;1463,99438476562;11,0946111679077;3;3;c(941469.883222219, 6524543.70526389)
"2161";"SEMNOZ";26461;2012;"4-085";1;939475,214266934;6524960,53982387;0,831024706363678;109;1169,79858398438;24,8632488250732;0;3;c(939475.214266934, 6524960.53982387)
"2162";"SEMNOZ";26465;2007;"4-087";0;938675,969534905;6524967,42390223;3,3518238067627;48;962,760803222656;19,4202537536621;3;3;c(938675.969534905, 6524967.42390223)
"2163";"SEMNOZ";26470;2003;"4-088";0;938276,347158982;6524970,86576085;8,99606609344482;64;800,814636230469;15,1264009475708;4;3;c(938276.347158982, 6524970.86576085)
"2164";"SEMNOZ";26471;2007;"4-088";0;938276,347158982;6524970,86576085;8,99606609344482;64;800,814636230469;15,1264009475708;4;3;c(938276.347158982, 6524970.86576085)
"2165";"SEMNOZ";11811;2017;"4-303";0;942358,647779846;6534927,03700448;12,8319759368896;22575;791,052368164062;3,04374647140503;0;3;c(942358.647779846, 6534927.03700448)
"2166";"SEMNOZ";26473;2010;"4-088";1;938276,347158982;6524970,86576085;8,99606609344482;64;800,814636230469;15,1264009475708;4;3;c(938276.347158982, 6524970.86576085)
"2167";"SEMNOZ";11813;2003;"4-307";1;942761,716394932;6535323,21914465;7,16258239746094;7465;762,316589355469;6,61715221405029;1;3;c(942761.716394932, 6535323.21914465)
"2168";"SEMNOZ";11814;2004;"4-307";1;942761,716394932;6535323,21914465;7,16258239746094;7465;762,316589355469;6,61715221405029;1;3;c(942761.716394932, 6535323.21914465)
"2169";"SEMNOZ";11815;2010;"4-307";1;942761,716394932;6535323,21914465;7,16258239746094;7465;762,316589355469;6,61715221405029;1;3;c(942761.716394932, 6535323.21914465)
"2170";"SEMNOZ";11818;2010;"4-308";0;942362,090953182;6535326,66238088;8,70959281921387;33977;791,497436523438;4,99257707595825;2;3;c(942362.090953182, 6535326.66238088)
"2171";"SEMNOZ";11819;2004;"4-310";0;941562,840049602;6535333,54849163;14,2380266189575;5548;587,290771484375;15,46311378479;0;3;c(941562.840049602, 6535333.54849163)
"2172";"SEMNOZ";11820;2011;"4-310";0;941562,840049602;6535333,54849163;14,2380266189575;5548;587,290771484375;15,46311378479;0;3;c(941562.840049602, 6535333.54849163)
"2173";"SEMNOZ";11823;2018;"4-315";0;941965,908564191;6535729,73100021;6,2052116394043;17394;662,817749023438;23,7018756866455;5;3;c(941965.908564191, 6535729.73100021)
"2174";"SEMNOZ";26484;2014;"4-090";1;942276,013626325;6525336,06412255;3,44169545173645;0;1276,78393554688;27,9174346923828;1;3;c(942276.013626325, 6525336.06412255)
"2175";"SEMNOZ";26486;2003;"4-091";1;941876,391189746;6525339,50707117;5,32752799987793;10759;1486,44287109375;9,90985012054443;3;3;c(941876.391189746, 6525339.50707117)
"2176";"SEMNOZ";26487;2008;"4-091";1;941876,391189746;6525339,50707117;5,32752799987793;10759;1486,44287109375;9,90985012054443;3;3;c(941876.391189746, 6525339.50707117)
"2177";"SEMNOZ";26488;2013;"4-091";1;941876,391189746;6525339,50707117;5,32752799987793;10759;1486,44287109375;9,90985012054443;3;3;c(941876.391189746, 6525339.50707117)
"2178";"SEMNOZ";26492;2007;"4-094";0;939079,033947445;6525363,604341;0,21488881111145;108;971,985412597656;16,5221652984619;2;3;c(939079.033947445, 6525363.604341)
"2179";"SEMNOZ";26493;2012;"4-094";1;939079,033947445;6525363,604341;0,21488881111145;108;971,985412597656;16,5221652984619;2;3;c(939079.033947445, 6525363.604341)
"2180";"SEMNOZ";26494;2013;"4-094";1;939079,033947445;6525363,604341;0,21488881111145;108;971,985412597656;16,5221652984619;2;3;c(939079.033947445, 6525363.604341)
"2181";"SEMNOZ";36457;2011;"4-006";0;941442,341391329;6521346,73153559;9,52692127227783;0;984,617980957031;16,8175430297852;6;3;c(941442.341391329, 6521346.73153559)
"2182";"SEMNOZ";36461;2007;"4-011";1;941046,162730068;6521749,79547851;5,30475854873657;501;1199,30810546875;14,7952966690063;3;3;c(941046.162730068, 6521749.79547851)
"2183";"SEMNOZ";36464;2009;"4-012";1;940646,541356588;6521753,23800621;8,50210571289062;2011;1055,48364257812;31,8253307342529;0;3;c(940646.541356588, 6521753.23800621)
"2184";"SEMNOZ";36466;2012;"4-012";1;940646,541356588;6521753,23800621;8,50210571289062;2011;1055,48364257812;31,8253307342529;0;3;c(940646.541356588, 6521753.23800621)
"2185";"SEMNOZ";36468;2012;"4-016";1;941449,22680913;6522145,97424571;3,88041973114014;28;1168,58447265625;20,8660411834717;2;3;c(941449.22680913, 6522145.97424571)
"2186";"SEMNOZ";36471;2007;"4-023";1;941452,669528008;6522545,59578124;4,88042163848877;31;1223,751953125;20,2757511138916;1;3;c(941452.669528008, 6522545.59578124)
"2187";"SEMNOZ";36473;2003;"4-024";1;941053,047920546;6522549,03844255;5,20360660552979;1922;1290,37341308594;13,1260662078857;2;3;c(941053.047920546, 6522549.03844255)
"2188";"SEMNOZ";36474;2007;"4-024";1;941053,047920546;6522549,03844255;5,20360660552979;1922;1290,37341308594;13,1260662078857;2;3;c(941053.047920546, 6522549.03844255)
"2189";"SEMNOZ";36475;2008;"4-024";1;941053,047920546;6522549,03844255;5,20360660552979;1922;1290,37341308594;13,1260662078857;2;3;c(941053.047920546, 6522549.03844255)
"2190";"SEMNOZ";36476;2009;"4-024";1;941053,047920546;6522549,03844255;5,20360660552979;1922;1290,37341308594;13,1260662078857;2;3;c(941053.047920546, 6522549.03844255)
"2191";"SEMNOZ";36484;2003;"4-025";1;940653,426306438;6522552,48098354;5,96875143051148;3234;1344,90539550781;18,6493797302246;4;3;c(940653.426306438, 6522552.48098354)
"2192";"SEMNOZ";36486;2008;"4-025";1;940653,426306438;6522552,48098354;5,96875143051148;3234;1344,90539550781;18,6493797302246;4;3;c(940653.426306438, 6522552.48098354)
"2193";"SEMNOZ";36493;2010;"4-032";1;941056,490525753;6522948,66010506;4,28107500076294;750;1367,47229003906;9,49211883544922;0;3;c(941056.490525753, 6522948.66010506)
"2194";"SEMNOZ";36496;2014;"4-032";0;941056,490525753;6522948,66010506;4,28107500076294;750;1367,47229003906;9,49211883544922;0;3;c(941056.490525753, 6522948.66010506)
"2195";"SEMNOZ";36506;2009;"4-040";1;941459,554985727;6523344,83921328;5,53401517868042;8030;1360,43920898438;15,2841711044312;1;3;c(941459.554985727, 6523344.83921328)
"2196";"SEMNOZ";36507;2010;"4-040";0;941459,554985727;6523344,83921328;5,53401517868042;8030;1360,43920898438;15,2841711044312;1;3;c(941459.554985727, 6523344.83921328)
"2197";"SEMNOZ";36508;2011;"4-040";1;941459,554985727;6523344,83921328;5,53401517868042;8030;1360,43920898438;15,2841711044312;1;3;c(941459.554985727, 6523344.83921328)
"2198";"SEMNOZ";15771;2010;"4-242";0;942730,726991011;6531726,59515702;8,82665157318115;6912;992,289978027344;23,4103546142578;0;3;c(942730.726991011, 6531726.59515702)
"2199";"SEMNOZ";36511;2015;"4-040";0;941459,554985727;6523344,83921328;5,53401517868042;8030;1360,43920898438;15,2841711044312;1;3;c(941459.554985727, 6523344.83921328)
"2200";"SEMNOZ";15820;2007;"4-060";1;942265,684627708;6524137,19738979;9,8082914352417;9;1107,87646484375;24,0026664733887;4;3;c(942265.684627708, 6524137.19738979)
"2201";"SEMNOZ";15821;2014;"4-213";1;942720,397310265;6530527,7226638;11,5700168609619;7803;1030,64599609375;26,6684703826904;2;3;c(942720.397310265, 6530527.7226638)
"2202";"SEMNOZ";15824;2011;"4-282";0;943147,56821234;6533721,27505922;22,9692420959473;7306;571,908996582031;25,5005531311035;0;3;c(943147.56821234, 6533721.27505922)
"2203";"SEMNOZ";15825;2007;"4-310";0;941562,840049602;6535333,54849163;14,2380266189575;5548;587,290771484375;15,46311378479;0;3;c(941562.840049602, 6535333.54849163)
"2204";"SEMNOZ";26553;2009;"4-113";0;939888,605798682;6526555,58794454;4,79697751998901;162;1306,94763183594;31,2591400146484;1;3;c(939888.605798682, 6526555.58794454)
"2205";"SEMNOZ";26554;2010;"4-113";0;939888,605798682;6526555,58794454;4,79697751998901;162;1306,94763183594;31,2591400146484;1;3;c(939888.605798682, 6526555.58794454)
"2206";"SEMNOZ";26555;2011;"4-113";1;939888,605798682;6526555,58794454;4,79697751998901;162;1306,94763183594;31,2591400146484;1;3;c(939888.605798682, 6526555.58794454)
"2207";"SEMNOZ";26556;2017;"4-113";0;939888,605798682;6526555,58794454;4,79697751998901;162;1306,94763183594;31,2591400146484;1;3;c(939888.605798682, 6526555.58794454)
"2208";"SEMNOZ";15941;2003;"4-002";0;941035,834994177;6520550,93193472;12,658278465271;391;790,134460449219;23,0590744018555;2;3;c(941035.834994177, 6520550.93193472)
"2209";"SEMNOZ";15942;2008;"4-002";0;941035,834994177;6520550,93193472;12,658278465271;391;790,134460449219;23,0590744018555;2;3;c(941035.834994177, 6520550.93193472)
"2210";"SEMNOZ";15943;2003;"4-012";0;940646,541356588;6521753,23800621;8,50210571289062;2011;1055,48364257812;31,8253307342529;0;3;c(940646.541356588, 6521753.23800621)
"2211";"SEMNOZ";15945;2014;"4-014";1;942203,572599476;6522146,4692828;5,756676197052;6315;825,146728515625;7,97254800796509;1;3;c(942203.572599476, 6522146.4692828)
"2212";"SEMNOZ";15946;2016;"4-014";1;942203,572599476;6522146,4692828;5,756676197052;6315;825,146728515625;7,97254800796509;1;3;c(942203.572599476, 6522146.4692828)
"2213";"SEMNOZ";15947;2008;"4-018";0;939850,740820711;6522159,74414246;8,84253597259521;113;908,122192382812;34,2309684753418;9;3;c(939850.740820711, 6522159.74414246)
"2214";"SEMNOZ";15948;2003;"4-034";0;940257,247050245;6522955,54507998;4,28244113922119;3438;1433,96301269531;12,6255149841309;4;3;c(940257.247050245, 6522955.54507998)
"2215";"SEMNOZ";15949;2008;"4-034";0;940257,247050245;6522955,54507998;4,28244113922119;3438;1433,96301269531;12,6255149841309;4;3;c(940257.247050245, 6522955.54507998)
"2216";"SEMNOZ";15953;2013;"4-110";1;938286,672586158;6526169,73341492;10,6701946258545;5389;751,082580566406;12,6777648925781;4;3;c(938286.672586158, 6526169.73341492)
"2217";"SEMNOZ";15954;2016;"4-110";0;938286,672586158;6526169,73341492;10,6701946258545;5389;751,082580566406;12,6777648925781;4;3;c(938286.672586158, 6526169.73341492)
"2218";"SEMNOZ";15956;2013;"4-219";0;940322,653237473;6530548,379792;12,9228296279907;7538;960,734375;17,2029552459717;1;3;c(940322.653237473, 6530548.379792)
"2219";"SEMNOZ";15959;2009;"4-250";0;943533,419166051;6532119,33283557;22,3173675537109;15296;544,01708984375;13,4877214431763;0;3;c(943533.419166051, 6532119.33283557)
"2220";"SEMNOZ";15961;2014;"4-250";1;943533,419166051;6532119,33283557;22,3173675537109;15296;544,01708984375;13,4877214431763;0;3;c(943533.419166051, 6532119.33283557)
"2221";"SEMNOZ";36548;2012;"4-083";1;941073,703651497;6524946,77022269;5,05036544799805;26493;1497,55834960938;11,2280645370483;2;3;c(941073.703651497, 6524946.77022269)
"2222";"SEMNOZ";36549;2013;"4-083";1;941073,703651497;6524946,77022269;5,05036544799805;26493;1497,55834960938;11,2280645370483;2;3;c(941073.703651497, 6524946.77022269)
"2223";"SEMNOZ";36551;2016;"4-083";0;941073,703651497;6524946,77022269;5,05036544799805;26493;1497,55834960938;11,2280645370483;2;3;c(941073.703651497, 6524946.77022269)
"2224";"SEMNOZ";36552;2009;"4-090";1;942276,013626325;6525336,06412255;3,44169545173645;0;1276,78393554688;27,9174346923828;1;3;c(942276.013626325, 6525336.06412255)
"2225";"SEMNOZ";36553;2011;"4-090";0;942276,013626325;6525336,06412255;3,44169545173645;0;1276,78393554688;27,9174346923828;1;3;c(942276.013626325, 6525336.06412255)
"2226";"SEMNOZ";36554;2012;"4-090";1;942276,013626325;6525336,06412255;3,44169545173645;0;1276,78393554688;27,9174346923828;1;3;c(942276.013626325, 6525336.06412255)
"2227";"SEMNOZ";36557;2017;"4-090";0;942276,013626325;6525336,06412255;3,44169545173645;0;1276,78393554688;27,9174346923828;1;3;c(942276.013626325, 6525336.06412255)
"2228";"SEMNOZ";36559;2009;"4-091";1;941876,391189746;6525339,50707117;5,32752799987793;10759;1486,44287109375;9,90985012054443;3;3;c(941876.391189746, 6525339.50707117)
"2229";"SEMNOZ";36560;2010;"4-091";1;941876,391189746;6525339,50707117;5,32752799987793;10759;1486,44287109375;9,90985012054443;3;3;c(941876.391189746, 6525339.50707117)
"2230";"SEMNOZ";36563;2015;"4-091";1;941876,391189746;6525339,50707117;5,32752799987793;10759;1486,44287109375;9,90985012054443;3;3;c(941876.391189746, 6525339.50707117)
"2231";"SEMNOZ";16065;2007;"4-046";1;939061,823797445;6523365,49345586;5,92646312713623;131;1084,49768066406;25,5323486328125;3;3;c(939061.823797445, 6523365.49345586)
"2232";"SEMNOZ";16066;2016;"4-096";0;943078,701733092;6525728,80033581;8,9788236618042;5608;974,018920898438;21,5067291259766;0;3;c(943078.701733092, 6525728.80033581)
"2233";"SEMNOZ";16068;2011;"4-247";1;940732,605139642;6531743,80983184;14,9000396728516;2322;975,526672363281;5,24275636672974;1;3;c(940732.605139642, 6531743.80983184)
"2234";"SEMNOZ";16069;2011;"4-256";0;940736,047777412;6532143,43427062;15,2620735168457;1706;953,80810546875;5,5132622718811;4;3;c(940736.047777412, 6532143.43427062)
"2235";"SEMNOZ";16070;2011;"4-279";0;941545,625455407;6533335,42274834;16,4818725585938;14555;895,676635742188;2,31407904624939;2;3;c(941545.625455407, 6533335.42274834)
"2236";"SEMNOZ";16071;2004;"4-285";0;941948,693333789;6533731,60468754;19,8022232055664;9430;845,466552734375;3,85567688941956;4;3;c(941948.693333789, 6533731.60468754)
"2237";"SEMNOZ";16072;2011;"4-285";0;941948,693333789;6533731,60468754;19,8022232055664;9430;845,466552734375;3,85567688941956;4;3;c(941948.693333789, 6533731.60468754)
"2238";"SEMNOZ";36570;2017;"4-098";0;942279,456639213;6525735,68660754;1,80501592159271;0;1296,53881835938;27,2599582672119;3;3;c(942279.456639213, 6525735.68660754)
"2239";"SEMNOZ";36572;2016;"4-099";0;941879,834082255;6525739,12956284;4,12546539306641;2534;1497,81982421875;11,4438428878784;5;3;c(941879.834082255, 6525739.12956284)
"2240";"SEMNOZ";36573;2017;"4-099";0;941879,834082255;6525739,12956284;4,12546539306641;2534;1497,81982421875;11,4438428878784;5;3;c(941879.834082255, 6525739.12956284)
"2241";"SEMNOZ";21409;2009;"4-291";0;942351,761453256;6534127,78661336;22,0534019470215;12308;828,821899414062;3,13927721977234;2;3;c(942351.761453256, 6534127.78661336)
"2242";"SEMNOZ";31551;2010;"4-021";0;942251,912722963;6522538,71009767;6,47824335098267;5754;846,943359375;12,0157928466797;2;3;c(942251.912722963, 6522538.71009767)
"2243";"SEMNOZ";21412;2017;"4-291";1;942351,761453256;6534127,78661336;22,0534019470215;12308;828,821899414062;3,13927721977234;2;3;c(942351.761453256, 6534127.78661336)
"2244";"SEMNOZ";21414;2012;"4-321";1;942372,420513369;6536525,53923358;0;27160;625,052551269531;18,9628810882568;0;3;c(942372.420513369, 6536525.53923358)
"2245";"SEMNOZ";21415;2013;"4-321";1;942372,420513369;6536525,53923358;0;27160;625,052551269531;18,9628810882568;0;3;c(942372.420513369, 6536525.53923358)
"2246";"SEMNOZ";31606;2015;"4-117";0;943488,654432261;6526924,22513649;8,5753927230835;16434;816,279602050781;14,3717966079712;1;3;c(943488.654432261, 6526924.22513649)
"2247";"SEMNOZ";10026;2017;"4-011";1;941046,162730068;6521749,79547851;5,30475854873657;501;1199,30810546875;14,7952966690063;3;3;c(941046.162730068, 6521749.79547851)
"2248";"SEMNOZ";10027;2007;"4-016";1;941449,22680913;6522145,97424571;3,88041973114014;28;1168,58447265625;20,8660411834717;2;3;c(941449.22680913, 6522145.97424571)
"2249";"SEMNOZ";10028;2013;"4-023";1;941452,669528008;6522545,59578124;4,88042163848877;31;1223,751953125;20,2757511138916;1;3;c(941452.669528008, 6522545.59578124)
"2250";"SEMNOZ";10029;2016;"4-023";1;941452,669528008;6522545,59578124;4,88042163848877;31;1223,751953125;20,2757511138916;1;3;c(941452.669528008, 6522545.59578124)
"2251";"SEMNOZ";10030;2014;"4-024";1;941053,047920546;6522549,03844255;5,20360660552979;1922;1290,37341308594;13,1260662078857;2;3;c(941053.047920546, 6522549.03844255)
"2252";"SEMNOZ";10031;2007;"4-025";1;940653,426306438;6522552,48098354;5,96875143051148;3234;1344,90539550781;18,6493797302246;4;3;c(940653.426306438, 6522552.48098354)
"2253";"SEMNOZ";10032;2003;"4-027";1;939454,561424316;6522562,80788456;7,18308734893799;5;935,787048339844;20,4773483276367;3;3;c(939454.561424316, 6522562.80788456)
"2254";"SEMNOZ";10034;2017;"4-027";1;939454,561424316;6522562,80788456;7,18308734893799;5;935,787048339844;20,4773483276367;3;3;c(939454.561424316, 6522562.80788456)
"2255";"SEMNOZ";10037;2012;"4-054";1;940663,753780996;6523751,34635197;1,82275903224945;620;1510,79931640625;10,9799203872681;2;3;c(940663.753780996, 6523751.34635197)
"2256";"SEMNOZ";10038;2011;"4-060";1;942265,684627708;6524137,19738979;9,8082914352417;9;1107,87646484375;24,0026664733887;4;3;c(942265.684627708, 6524137.19738979)
"2257";"SEMNOZ";10039;2014;"4-060";0;942265,684627708;6524137,19738979;9,8082914352417;9;1107,87646484375;24,0026664733887;4;3;c(942265.684627708, 6524137.19738979)
"2258";"SEMNOZ";10040;2015;"4-069";0;938269,463573839;6524171,62126004;7,09159135818481;880;863,898010253906;25,0025539398193;6;3;c(938269.463573839, 6524171.62126004)
"2259";"SEMNOZ";10042;2014;"4-096";1;943078,701733092;6525728,80033581;8,9788236618042;5608;974,018920898438;21,5067291259766;0;3;c(943078.701733092, 6525728.80033581)
"2260";"SEMNOZ";10043;2009;"4-104";1;943082,144993428;6526128,42292782;7,9610767364502;8982;994,329223632813;22,6712837219238;1;3;c(943082.144993428, 6526128.42292782)
"2261";"SEMNOZ";10044;2010;"4-104";1;943082,144993428;6526128,42292782;7,9610767364502;8982;994,329223632813;22,6712837219238;1;3;c(943082.144993428, 6526128.42292782)
"2262";"SEMNOZ";10045;2014;"4-106";1;939885,163494825;6526155,96517885;4,13022565841675;4133;1378,4609375;29,5374069213867;1;3;c(939885.163494825, 6526155.96517885)
"2263";"SEMNOZ";10046;2003;"4-110";0;938286,672586158;6526169,73341492;10,6701946258545;5389;751,082580566406;12,6777648925781;4;3;c(938286.672586158, 6526169.73341492)
"2264";"SEMNOZ";10047;2004;"4-110";1;938286,672586158;6526169,73341492;10,6701946258545;5389;751,082580566406;12,6777648925781;4;3;c(938286.672586158, 6526169.73341492)
"2265";"SEMNOZ";10048;2009;"4-117";1;943488,654432261;6526924,22513649;8,5753927230835;16434;816,279602050781;14,3717966079712;1;3;c(943488.654432261, 6526924.22513649)
"2266";"SEMNOZ";10049;2004;"4-132";1;938696,621171024;6527365,16025435;10,7323532104492;4506;823,530517578125;12,4601812362671;0;3;c(938696.621171024, 6527365.16025435)
"2267";"SEMNOZ";10050;2011;"4-144";1;941900,491577363;6528136,86704119;5,61296558380127;33;1431,67517089844;20,0485992431641;0;3;c(941900.491577363, 6528136.86704119)
"2268";"SEMNOZ";14743;2017;"4-072";1;942269,127620573;6524536,81951368;7,92920637130737;6532;1159,98010253906;25,6277256011963;2;3;c(942269.127620573, 6524536.81951368)
"2269";"SEMNOZ";12470;2007;"4-018";1;939850,740820711;6522159,74414246;8,84253597259521;113;908,122192382812;34,2309684753418;9;3;c(939850.740820711, 6522159.74414246)
"2270";"SEMNOZ";10053;2003;"4-152";1;943502,42807578;6528522,71764502;17,6219444274902;20435;728,792541503906;17,1042327880859;0;3;c(943502.42807578, 6528522.71764502)
"2271";"SEMNOZ";10054;2004;"4-152";1;943502,42807578;6528522,71764502;17,6219444274902;20435;728,792541503906;17,1042327880859;0;3;c(943502.42807578, 6528522.71764502)
"2272";"SEMNOZ";10055;2003;"4-158";0;941104,687696879;6528543,37601844;15,486629486084;27674;1478,76977539063;8,18345546722412;0;3;c(941104.687696879, 6528543.37601844)
"2273";"SEMNOZ";10056;2007;"4-158";1;941104,687696879;6528543,37601844;15,486629486084;27674;1478,76977539063;8,18345546722412;0;3;c(941104.687696879, 6528543.37601844)
"2274";"SEMNOZ";10057;2003;"4-162";0;939506,193977671;6528557,1458586;2,27090907096863;6;960,746032714844;22,8863582611084;0;3;c(939506.193977671, 6528557.1458586)
"2275";"SEMNOZ";10059;2014;"4-168";1;941907,37746244;6528936,11383068;11,6044225692749;3150;1354,66394042969;11,7979164123535;0;3;c(941907.37746244, 6528936.11383068)
"2276";"SEMNOZ";10060;2011;"4-175";0;943509,31493777;6529321,96462188;12,904522895813;2510;636,208557128906;12,9066734313965;3;3;c(943509.31493777, 6529321.96462188)
"2277";"SEMNOZ";10061;2008;"4-188";1;943512,758378824;6529721,58829099;13,7537155151367;17266;651,436218261719;12,9323616027832;0;3;c(943512.758378824, 6529721.58829099)
"2278";"SEMNOZ";10062;2012;"4-188";0;943512,758378824;6529721,58829099;13,7537155151367;17266;651,436218261719;12,9323616027832;0;3;c(943512.758378824, 6529721.58829099)
"2279";"SEMNOZ";10063;2013;"4-208";0;939919,586831839;6530152,19825492;7,73037052154541;3979;911,891174316406;15,7781715393066;0;3;c(939919.586831839, 6530152.19825492)
"2280";"SEMNOZ";10064;2015;"4-208";0;939919,586831839;6530152,19825492;7,73037052154541;3979;911,891174316406;15,7781715393066;0;3;c(939919.586831839, 6530152.19825492)
"2281";"SEMNOZ";10065;2017;"4-208";1;939919,586831839;6530152,19825492;7,73037052154541;3979;911,891174316406;15,7781715393066;0;3;c(939919.586831839, 6530152.19825492)
"2282";"SEMNOZ";10066;2003;"4-213";1;942720,397310265;6530527,7226638;11,5700168609619;7803;1030,64599609375;26,6684703826904;2;3;c(942720.397310265, 6530527.7226638)
"2283";"SEMNOZ";10067;2008;"4-213";1;942720,397310265;6530527,7226638;11,5700168609619;7803;1030,64599609375;26,6684703826904;2;3;c(942720.397310265, 6530527.7226638)
"2284";"SEMNOZ";10068;2012;"4-219";1;940322,653237473;6530548,379792;12,9228296279907;7538;960,734375;17,2029552459717;1;3;c(940322.653237473, 6530548.379792)
"2285";"SEMNOZ";10070;2016;"4-227";1;941125,344026696;6530941,11863514;13,7555065155029;7958;1139,98522949219;17,0350246429443;5;3;c(941125.344026696, 6530941.11863514)
"2286";"SEMNOZ";10071;2007;"4-228";1;940725,719884071;6530944,56131578;14,918963432312;15126;1069,29614257812;14,5978412628174;2;3;c(940725.719884071, 6530944.56131578)
"2287";"SEMNOZ";10072;2013;"4-228";1;940725,719884071;6530944,56131578;14,918963432312;15126;1069,29614257812;14,5978412628174;2;3;c(940725.719884071, 6530944.56131578)
"2288";"SEMNOZ";10073;2017;"4-229";1;940326,09573479;6530948,00387594;13,7561702728271;16750;945,702880859375;16,0111293792725;1;3;c(940326.09573479, 6530948.00387594)
"2289";"SEMNOZ";57865;2008;"4-256";0;940736,047777412;6532143,43427062;15,2620735168457;1706;953,80810546875;5,5132622718811;4;3;c(940736.047777412, 6532143.43427062)
"2290";"SEMNOZ";26764;2014;"4-218";0;940722,277266268;6530544,9372385;11,6070079803467;12469;1134,19812011719;18,4327011108398;0;3;c(940722.277266268, 6530544.9372385)
"2291";"SEMNOZ";26767;2017;"4-218";1;940722,277266268;6530544,9372385;11,6070079803467;12469;1134,19812011719;18,4327011108398;0;3;c(940722.277266268, 6530544.9372385)
"2292";"SEMNOZ";26769;2011;"4-219";1;940322,653237473;6530548,379792;12,9228296279907;7538;960,734375;17,2029552459717;1;3;c(940322.653237473, 6530548.379792)
"2293";"SEMNOZ";26776;2009;"4-228";1;940725,719884071;6530944,56131578;14,918963432312;15126;1069,29614257812;14,5978412628174;2;3;c(940725.719884071, 6530944.56131578)
"2294";"SEMNOZ";26777;2010;"4-228";0;940725,719884071;6530944,56131578;14,918963432312;15126;1069,29614257812;14,5978412628174;2;3;c(940725.719884071, 6530944.56131578)
"2295";"SEMNOZ";26788;2003;"4-230";1;943926,156426435;6531316,64064134;20,1390514373779;13904;579,340698242188;10,5000705718994;0;3;c(943926.156426435, 6531316.64064134)
"2296";"SEMNOZ";26797;2016;"4-235";0;941928,035277884;6531333,85709018;10,9705514907837;712;1130,18334960938;7,93173408508301;0;3;c(941928.035277884, 6531333.85709018)
"2297";"SEMNOZ";26799;2003;"4-241";1;943130,351341225;6531723,15186055;17,3618221282959;291;656,230041503906;22,4180469512939;3;3;c(943130.351341225, 6531723.15186055)
"2298";"SEMNOZ";26801;2008;"4-241";1;943130,351341225;6531723,15186055;17,3618221282959;291;656,230041503906;22,4180469512939;3;3;c(943130.351341225, 6531723.15186055)
"2299";"SEMNOZ";26802;2010;"4-241";1;943130,351341225;6531723,15186055;17,3618221282959;291;656,230041503906;22,4180469512939;3;3;c(943130.351341225, 6531723.15186055)
